300000,0
600000,1
900000,1
1200000,1
1500000,1
1800000,1
2100000,2
2400000,3
2700000,4
3000000,5
3300000,5
3600000,5
3900000,5
4200000,5
4500000,5
4800000,5
5100000,5
5400000,5
5700000,5
6000000,5
6300000,5
6600000,5
6900000,5
7200000,5
7500000,5
7800000,5
8100000,5
8400000,5
8700000,5
9000000,5
9300000,5
9600000,5
9900000,5
10200000,5
10500000,5
10800000,5
11100000,5
11400000,5
11700000,5
12000000,5
12300000,5
12600000,5
12900000,5
13200000,5
13500000,5
13800000,5
14100000,5
14400000,5
14700000,5
15000000,5
15300000,5
15600000,5
15900000,5
16200000,5
16500000,5
16800000,5
17100000,5
17400000,5
17700000,5
18000000,5
18300000,5
18600000,5
18900000,5
19200000,5
19500000,6
19800000,7
20100000,8
20400000,9
20700000,10
21000000,11
21300000,12
21600000,13
21900000,14
22200000,15
22500000,15
22800000,15
23100000,15
23400000,15
23700000,15
24000000,15
24300000,15
24600000,15
24900000,15
25200000,15
25500000,15
25800000,15
26100000,15
26400000,15
26700000,15
27000000,15
27300000,15
27600000,15
27900000,15
28200000,15
28500000,15
28800000,15
29100000,15
29400000,15
29700000,15
30000000,15
30300000,15
30600000,15
30900000,15
31200000,15
31500000,15
31800000,15
32100000,15
32400000,15
32700000,15
33000000,15
33300000,15
33600000,15
33900000,15
34200000,15
34500000,15
34800000,15
35100000,15
35400000,15
35700000,15
36000000,15
36300000,15
36600000,15
36900000,15
37200000,15
37500000,15
37800000,15
38100000,15
38400000,15
38700000,15
39000000,15
39300000,15
39600000,15
39900000,15
40200000,15
40500000,15
40800000,15
41100000,15
41400000,15
41700000,15
42000000,15
42300000,15
42600000,15
42900000,15
43200000,15
43500000,15
43800000,15
44100000,15
44400000,15
44700000,15
45000000,15
45300000,15
45600000,15
45900000,15
46200000,15
46500000,15
46800000,15
47100000,15
47400000,15
47700000,15
48000000,15
48300000,15
48600000,15
48900000,15
49200000,15
49500000,15
49800000,15
50100000,15
50400000,15
50700000,15
51000000,15
51300000,15
51600000,15
51900000,15
52200000,15
52500000,15
52800000,15
53100000,15
53400000,15
53700000,15
54000000,15
54300000,15
54600000,15
54900000,15
55200000,15
55500000,15
55800000,15
56100000,15
56400000,15
56700000,15
57000000,15
57300000,15
57600000,15
57900000,15
58200000,15
58500000,15
58800000,15
59100000,15
59400000,15
59700000,15
60000000,15
60300000,15
60600000,15
60900000,15
61200000,15
61500000,15
61800000,15
62100000,15
62400000,15
62700000,15
63000000,15
63300000,15
63600000,15
63900000,15
64200000,15
64500000,15
64800000,15
65100000,15
65400000,15
65700000,15
66000000,15
66300000,15
66600000,15
66900000,15
67200000,15
67500000,15
67800000,15
68100000,15
68400000,15
68700000,15
69000000,15
69300000,15
69600000,15
69900000,15
70200000,15
70500000,15
70800000,15
71100000,15
71400000,15
71700000,15
72000000,15
72300000,15
72600000,15
72900000,15
73200000,15
73500000,15
73800000,15
74100000,15
74400000,15
74700000,15
75000000,15
75300000,15
75600000,15
75900000,15
76200000,15
76500000,15
76800000,15
77100000,15
77400000,15
77700000,15
78000000,15
78300000,15
78600000,15
78900000,15
79200000,15
79500000,15
79800000,15
80100000,15
80400000,15
80700000,15
81000000,15
81300000,15
81600000,15
81900000,15
82200000,15
82500000,15
82800000,15
83100000,15
83400000,15
83700000,15
84000000,15
84300000,15
84600000,15
84900000,15
85200000,15
85500000,15
85800000,15
86100000,15
86400000,15
86700000,15
87000000,15
87300000,15
87600000,15
87900000,15
88200000,15
88500000,15
