300000,0
600000,1
900000,1
1200000,1
1500000,2
1800000,3
2100000,4
2400000,5
2700000,6
3000000,7
3300000,8
3600000,9
3900000,10
4200000,11
4500000,12
4800000,13
5100000,14
5400000,15
5700000,16
6000000,16
6300000,12
6600000,10
6900000,10
7200000,10
7500000,10
7800000,10
8100000,10
8400000,10
8700000,10
9000000,10
9300000,10
9600000,10
9900000,10
10200000,10
10500000,10
10800000,10
11100000,10
11400000,10
11700000,10
12000000,10
12300000,10
12600000,10
12900000,10
13200000,10
13500000,10
13800000,10
14100000,10
14400000,10
14700000,10
15000000,10
15300000,10
15600000,10
15900000,10
16200000,10
16500000,10
16800000,10
17100000,10
17400000,10
17700000,10
18000000,10
18300000,10
18600000,10
18900000,10
19200000,10
19500000,10
19800000,10
20100000,10
20400000,10
20700000,10
21000000,10
21300000,10
21600000,10
21900000,10
22200000,10
22500000,10
22800000,10
23100000,10
23400000,10
23700000,10
24000000,10
24300000,10
24600000,10
24900000,10
25200000,10
25500000,10
25800000,10
26100000,10
26400000,10
26700000,10
27000000,10
27300000,10
27600000,10
27900000,10
28200000,10
28500000,10
28800000,10
29100000,10
29400000,10
29700000,10
30000000,10
30300000,10
30600000,10
30900000,10
31200000,10
31500000,10
31800000,10
32100000,10
32400000,10
32700000,10
33000000,10
33300000,10
33600000,10
33900000,10
34200000,10
34500000,10
34800000,10
35100000,10
35400000,10
35700000,10
36000000,10
36300000,10
36600000,10
36900000,10
37200000,10
37500000,10
37800000,10
38100000,10
38400000,10
38700000,10
39000000,10
39300000,10
39600000,10
39900000,10
40200000,10
40500000,10
40800000,10
41100000,10
41400000,10
41700000,10
42000000,10
42300000,10
42600000,10
42900000,10
43200000,10
43500000,10
43800000,10
44100000,10
44400000,10
44700000,10
45000000,10
45300000,10
45600000,10
45900000,10
46200000,10
46500000,10
46800000,10
47100000,10
47400000,10
47700000,10
48000000,10
48300000,10
48600000,10
48900000,10
49200000,10
49500000,10
49800000,10
50100000,10
50400000,10
50700000,10
51000000,10
51300000,10
51600000,10
51900000,10
52200000,10
52500000,10
52800000,10
53100000,10
53400000,10
53700000,10
54000000,10
54300000,10
54600000,10
54900000,10
55200000,10
55500000,10
55800000,10
56100000,10
56400000,10
56700000,10
57000000,10
57300000,10
57600000,10
57900000,10
58200000,10
58500000,10
58800000,10
59100000,10
59400000,10
59700000,10
60000000,10
60300000,10
60600000,10
60900000,10
61200000,10
61500000,10
61800000,10
62100000,10
62400000,10
62700000,10
63000000,10
63300000,10
63600000,10
63900000,10
64200000,10
64500000,10
64800000,10
65100000,10
65400000,10
65700000,10
66000000,10
66300000,10
66600000,10
66900000,10
67200000,10
67500000,10
67800000,10
68100000,10
68400000,10
68700000,10
69000000,10
69300000,10
69600000,10
69900000,10
70200000,10
70500000,10
70800000,10
71100000,10
71400000,10
71700000,10
72000000,10
72300000,10
72600000,10
72900000,10
73200000,10
73500000,10
73800000,10
74100000,10
74400000,10
74700000,10
75000000,10
75300000,10
75600000,10
75900000,10
76200000,10
76500000,10
76800000,10
77100000,10
77400000,10
77700000,10
78000000,10
78300000,10
78600000,10
78900000,10
79200000,10
79500000,10
79800000,10
80100000,10
80400000,10
80700000,10
81000000,10
81300000,10
81600000,10
81900000,10
82200000,10
82500000,10
82800000,10
83100000,10
83400000,10
83700000,10
84000000,10
84300000,10
84600000,10
84900000,10
85200000,10
85500000,10
85800000,10
86100000,10
86400000,10
86700000,10
87000000,10
87300000,10
87600000,10
87900000,8
88200000,5
88500000,3
